ReservoirName,RecordTime,WaterStorageRate
霧社水庫,2013-08-10,63.68
日月潭水庫,2013-08-10,97.83
仁義潭水庫,2013-08-10,98.98
白河水庫,2013-08-10,66.13
烏山頭水庫,2013-08-10,42.72
曾文水庫,2013-08-10,83.76
南化水庫,2013-08-10,82.68
阿公店水庫,2013-08-10,6.4
牡丹水庫,2013-08-10,74.39
石門水庫,2013-06-23,85.88
新山水庫,2013-06-23,82.54
翡翠水庫,2013-06-23,81.45
寶山第二水庫,2013-06-23,97.63
永和山水庫,2013-06-23,96.64
明德水庫,2013-06-23,97.96
鯉魚潭水庫,2013-06-23,100.0
德基水庫,2013-06-23,66.63
石岡壩,2013-06-23,46.88
霧社水庫,2013-06-23,35.43
日月潭水庫,2013-06-23,97.58
仁義潭水庫,2013-06-23,96.03
白河水庫,2013-06-23,79.01
烏山頭水庫,2013-06-23,69.04
曾文水庫,2013-06-23,51.93
南化水庫,2013-06-23,85.93
阿公店水庫,2013-06-23,6.9
牡丹水庫,2013-06-23,63.95
石門水庫,2013-02-27,68.9
新山水庫,2013-02-27,81.84
翡翠水庫,2013-02-27,89.55
寶山第二水庫,2013-02-27,85.55
永和山水庫,2013-02-27,84.95
明德水庫,2013-02-27,87.61
鯉魚潭水庫,2013-02-27,76.06
德基水庫,2013-02-27,85.57
石岡壩,2013-02-27,20.38
霧社水庫,2013-02-27,29.77
日月潭水庫,2013-02-27,92.92
仁義潭水庫,2013-02-27,46.94
白河水庫,2013-02-27,21.42
烏山頭水庫,2013-02-27,85.68
曾文水庫,2013-02-27,27.71
南化水庫,2013-02-27,54.37
阿公店水庫,2013-02-27,60.77
牡丹水庫,2013-02-27,52.75
石門水庫,2013-11-11,94.7
新山水庫,2013-11-11,81.72
翡翠水庫,2013-11-11,92.79
寶山第二水庫,2013-11-11,98.88
永和山水庫,2013-11-11,93.89
明德水庫,2013-11-11,79.76
鯉魚潭水庫,2013-11-11,91.06
德基水庫,2013-11-11,97.16
石岡壩,2013-11-11,27.95
霧社水庫,2013-11-11,98.26
日月潭水庫,2013-11-11,100.0
仁義潭水庫,2013-11-11,71.3
白河水庫,2013-11-11,35.02
烏山頭水庫,2013-11-11,73.8
曾文水庫,2013-11-11,74.65
南化水庫,2013-11-11,84.83
牡丹水庫,2013-11-11,84.78
石門水庫,2013-11-05,97.58
新山水庫,2013-11-05,82.59
翡翠水庫,2013-11-05,92.24
寶山第二水庫,2013-11-05,98.9
永和山水庫,2013-11-05,95.84
明德水庫,2013-11-05,82.23
鯉魚潭水庫,2013-11-05,93.45
德基水庫,2013-11-05,97.7
石岡壩,2013-11-05,25.61
霧社水庫,2013-11-05,98.94
日月潭水庫,2013-11-05,100.0
仁義潭水庫,2013-11-05,74.27
白河水庫,2013-11-05,35.02
烏山頭水庫,2013-11-05,70.47
曾文水庫,2013-11-05,76.83
南化水庫,2013-11-05,87.91
阿公店水庫,2013-11-05,51.72
牡丹水庫,2013-11-05,85.92
石門水庫,2013-02-02,94.2
新山水庫,2013-02-02,81.65
翡翠水庫,2013-02-02,88.97
寶山第二水庫,2013-02-02,97.13
永和山水庫,2013-02-02,94.99
明德水庫,2013-02-02,96.25
鯉魚潭水庫,2013-02-02,87.93
德基水庫,2013-02-02,95.97
石岡壩,2013-02-02,29.4
霧社水庫,2013-02-02,79.02
日月潭水庫,2013-02-02,95.05
仁義潭水庫,2013-02-02,57.81
白河水庫,2013-02-02,21.42
烏山頭水庫,2013-02-02,84.89
曾文水庫,2013-02-02,43.91
南化水庫,2013-02-02,65.17
阿公店水庫,2013-02-02,79.77
牡丹水庫,2013-02-02,54.53
石門水庫,2013-02-16,81.27
新山水庫,2013-02-16,81.74
翡翠水庫,2013-02-16,89.44
寶山第二水庫,2013-02-16,92.12
永和山水庫,2013-02-16,90.8
明德水庫,2013-02-16,93.79
鯉魚潭水庫,2013-02-16,81.95
德基水庫,2013-02-16,91.02
石岡壩,2013-02-16,46.23
霧社水庫,2013-02-16,55.32
日月潭水庫,2013-02-16,90.67
仁義潭水庫,2013-02-16,50.61
白河水庫,2013-02-16,21.42
烏山頭水庫,2013-02-16,88.51
曾文水庫,2013-02-16,33.96
南化水庫,2013-02-16,59.23
阿公店水庫,2013-02-16,68.28
牡丹水庫,2013-02-16,54.99
石門水庫,2013-11-08,97.45
新山水庫,2013-11-08,81.03
翡翠水庫,2013-11-08,92.85
寶山第二水庫,2013-11-08,99.04
永和山水庫,2013-11-08,94.93
鯉魚潭水庫,2013-11-08,92.48
德基水庫,2013-11-08,97.08
石岡壩,2013-11-08,29.87
霧社水庫,2013-11-08,98.76
日月潭水庫,2013-11-08,100.0
仁義潭水庫,2013-11-08,72.78
白河水庫,2013-11-08,35.02
烏山頭水庫,2013-11-08,78.61
曾文水庫,2013-11-08,74.45
南化水庫,2013-11-08,86.22
阿公店水庫,2013-11-08,57.78
牡丹水庫,2013-11-08,84.59
石門水庫,2013-11-20,89.18
新山水庫,2013-11-20,80.84
翡翠水庫,2013-11-20,93.03
寶山第二水庫,2013-11-20,96.66
永和山水庫,2013-11-20,90.09
明德水庫,2013-11-20,74.09
鯉魚潭水庫,2013-11-20,87.98
德基水庫,2013-11-20,97.79
石岡壩,2013-11-20,45.45
霧社水庫,2013-11-20,96.29
日月潭水庫,2013-11-20,99.3
仁義潭水庫,2013-11-20,67.76
白河水庫,2013-11-20,35.02
烏山頭水庫,2013-11-20,74.86
曾文水庫,2013-11-20,68.3
南化水庫,2013-11-20,81.04
牡丹水庫,2013-11-20,86.01
石門水庫,2013-06-12,90.2
新山水庫,2013-06-12,82.04
翡翠水庫,2013-06-12,85.75
寶山第二水庫,2013-06-12,97.7
永和山水庫,2013-06-12,96.7
明德水庫,2013-06-12,91.22
鯉魚潭水庫,2013-06-12,100.0
德基水庫,2013-06-12,71.11
石岡壩,2013-06-12,25.61
霧社水庫,2013-06-12,42.66
日月潭水庫,2013-06-12,96.22
仁義潭水庫,2013-06-12,95.01
白河水庫,2013-06-12,87.41
烏山頭水庫,2013-06-12,75.28
曾文水庫,2013-06-12,49.97
南化水庫,2013-06-12,92.07
阿公店水庫,2013-06-12,6.51
牡丹水庫,2013-06-12,49.92
石門水庫,2013-06-06,92.18
新山水庫,2013-06-06,82.18
翡翠水庫,2013-06-06,85.52
寶山第二水庫,2013-06-06,96.87
永和山水庫,2013-06-06,96.82
明德水庫,2013-06-06,93.18
鯉魚潭水庫,2013-06-06,100.0
德基水庫,2013-06-06,80.5
石岡壩,2013-06-06,24.89
霧社水庫,2013-06-06,69.38
日月潭水庫,2013-06-06,96.84
仁義潭水庫,2013-06-06,94.26
白河水庫,2013-06-06,85.81
烏山頭水庫,2013-06-06,57.69
曾文水庫,2013-06-06,51.43
南化水庫,2013-06-06,95.38
阿公店水庫,2013-06-06,6.43
牡丹水庫,2013-06-06,50.68
石門水庫,2013-08-09,88.02
新山水庫,2013-08-09,72.67
翡翠水庫,2013-08-09,69.79
寶山第二水庫,2013-08-09,78.7
永和山水庫,2013-08-09,92.17
明德水庫,2013-08-09,86.21
鯉魚潭水庫,2013-08-09,98.34
德基水庫,2013-08-09,79.78
石岡壩,2013-08-09,25.87
霧社水庫,2013-08-09,63.38
日月潭水庫,2013-08-09,97.15
仁義潭水庫,2013-08-09,98.98
白河水庫,2013-08-09,67.0
烏山頭水庫,2013-08-09,42.36
曾文水庫,2013-08-09,84.18
南化水庫,2013-08-09,83.43
阿公店水庫,2013-08-09,6.05
牡丹水庫,2013-08-09,74.39
石門水庫,2013-08-21,87.51
新山水庫,2013-08-21,62.84
翡翠水庫,2013-08-21,72.79
寶山第二水庫,2013-08-21,81.49
永和山水庫,2013-08-21,93.18
明德水庫,2013-08-21,83.91
鯉魚潭水庫,2013-08-21,100.0
德基水庫,2013-08-21,64.27
石岡壩,2013-08-21,17.65
霧社水庫,2013-08-21,44.18
日月潭水庫,2013-08-21,94.61
仁義潭水庫,2013-08-21,99.15
白河水庫,2013-08-21,98.26
烏山頭水庫,2013-08-21,67.21
曾文水庫,2013-08-21,82.59
南化水庫,2013-08-21,88.24
阿公店水庫,2013-08-21,6.43
牡丹水庫,2013-08-21,68.09
石門水庫,2013-04-10,49.13
新山水庫,2013-04-10,82.52
翡翠水庫,2013-04-10,81.86
寶山第二水庫,2013-04-10,88.07
永和山水庫,2013-04-10,80.1
明德水庫,2013-04-10,79.31
鯉魚潭水庫,2013-04-10,68.25
德基水庫,2013-04-10,69.01
石岡壩,2013-04-10,25.68
霧社水庫,2013-04-10,36.04
日月潭水庫,2013-04-10,94.48
仁義潭水庫,2013-04-10,39.11
白河水庫,2013-04-10,22.57
烏山頭水庫,2013-04-10,44.17
曾文水庫,2013-04-10,20.05
南化水庫,2013-04-10,49.33
阿公店水庫,2013-04-10,43.33
牡丹水庫,2013-04-10,43.51
石門水庫,2013-04-04,42.95
新山水庫,2013-04-04,82.43
翡翠水庫,2013-04-04,78.5
寶山第二水庫,2013-04-04,69.31
永和山水庫,2013-04-04,71.1
明德水庫,2013-04-04,65.77
鯉魚潭水庫,2013-04-04,62.97
德基水庫,2013-04-04,58.75
石岡壩,2013-04-04,60.01
霧社水庫,2013-04-04,11.25
日月潭水庫,2013-04-04,82.89
仁義潭水庫,2013-04-04,35.44
白河水庫,2013-04-04,21.71
烏山頭水庫,2013-04-04,50.46
曾文水庫,2013-04-04,16.77
南化水庫,2013-04-04,38.85
阿公店水庫,2013-04-04,42.08
牡丹水庫,2013-04-04,43.51
石門水庫,2013-04-05,43.45
新山水庫,2013-04-05,82.43
翡翠水庫,2013-04-05,79.1
寶山第二水庫,2013-04-05,72.01
永和山水庫,2013-04-05,72.46
明德水庫,2013-04-05,67.19
鯉魚潭水庫,2013-04-05,64.41
德基水庫,2013-04-05,58.92
石岡壩,2013-04-05,94.52
霧社水庫,2013-04-05,10.41
日月潭水庫,2013-04-05,84.7
仁義潭水庫,2013-04-05,35.51
白河水庫,2013-04-05,21.71
烏山頭水庫,2013-04-05,47.01
曾文水庫,2013-04-05,17.13
南化水庫,2013-04-05,39.54
阿公店水庫,2013-04-05,42.21
牡丹水庫,2013-04-05,43.23
石門水庫,2013-04-11,49.73
新山水庫,2013-04-11,82.52
翡翠水庫,2013-04-11,82.13
寶山第二水庫,2013-04-11,90.12
永和山水庫,2013-04-11,81.5
明德水庫,2013-04-11,80.09
鯉魚潭水庫,2013-04-11,70.21
德基水庫,2013-04-11,68.99
石岡壩,2013-04-11,42.32
霧社水庫,2013-04-11,40.99
日月潭水庫,2013-04-11,96.01
仁義潭水庫,2013-04-11,39.18
烏山頭水庫,2013-04-11,43.41
曾文水庫,2013-04-11,19.8
南化水庫,2013-04-11,50.1
牡丹水庫,2013-04-11,43.2
新山水庫,2013-08-20,61.53
翡翠水庫,2013-08-20,65.56
寶山第二水庫,2013-08-20,80.65
永和山水庫,2013-08-20,92.29
明德水庫,2013-08-20,75.37
鯉魚潭水庫,2013-08-20,99.92
德基水庫,2013-08-20,68.65
石岡壩,2013-08-20,27.43
霧社水庫,2013-08-20,52.5
日月潭水庫,2013-08-20,96.09
仁義潭水庫,2013-08-20,98.06
白河水庫,2013-08-20,60.49
烏山頭水庫,2013-08-20,57.5
曾文水庫,2013-08-20,78.37
南化水庫,2013-08-20,86.32
阿公店水庫,2013-08-20,6.59
牡丹水庫,2013-08-20,73.92
石門水庫,2013-08-08,88.73
新山水庫,2013-08-08,73.6
翡翠水庫,2013-08-08,70.17
寶山第二水庫,2013-08-08,78.7
永和山水庫,2013-08-08,92.29
明德水庫,2013-08-08,86.76
鯉魚潭水庫,2013-08-08,97.6
德基水庫,2013-08-08,80.38
石岡壩,2013-08-08,30.14
霧社水庫,2013-08-08,62.99
日月潭水庫,2013-08-08,97.08
仁義潭水庫,2013-08-08,99.15
白河水庫,2013-08-08,69.17
烏山頭水庫,2013-08-08,43.94
曾文水庫,2013-08-08,84.8
南化水庫,2013-08-08,83.99
阿公店水庫,2013-08-08,5.21
牡丹水庫,2013-08-08,74.57
石門水庫,2013-06-07,91.85
新山水庫,2013-06-07,82.22
翡翠水庫,2013-06-07,85.57
寶山第二水庫,2013-06-07,97.25
永和山水庫,2013-06-07,96.7
明德水庫,2013-06-07,92.32
鯉魚潭水庫,2013-06-07,100.0
德基水庫,2013-06-07,79.55
石岡壩,2013-06-07,24.89
霧社水庫,2013-06-07,64.96
日月潭水庫,2013-06-07,97.08
仁義潭水庫,2013-06-07,93.92
白河水庫,2013-06-07,87.41
烏山頭水庫,2013-06-07,62.59
曾文水庫,2013-06-07,51.03
南化水庫,2013-06-07,95.17
阿公店水庫,2013-06-07,6.43
牡丹水庫,2013-06-07,50.61
石門水庫,2013-06-13,89.97
新山水庫,2013-06-13,81.95
翡翠水庫,2013-06-13,85.96
寶山第二水庫,2013-06-13,97.56
永和山水庫,2013-06-13,96.76
明德水庫,2013-06-13,95.61
鯉魚潭水庫,2013-06-13,100.0
德基水庫,2013-06-13,70.35
石岡壩,2013-06-13,26.39
霧社水庫,2013-06-13,40.35
日月潭水庫,2013-06-13,97.89
仁義潭水庫,2013-06-13,96.28
白河水庫,2013-06-13,87.41
烏山頭水庫,2013-06-13,74.22
曾文水庫,2013-06-13,50.33
南化水庫,2013-06-13,91.57
阿公店水庫,2013-06-13,6.59
牡丹水庫,2013-06-13,50.58
石門水庫,2013-11-21,88.43
新山水庫,2013-11-21,81.07
翡翠水庫,2013-11-21,92.85
寶山第二水庫,2013-11-21,96.3
永和山水庫,2013-11-21,89.67
明德水庫,2013-11-21,73.14
鯉魚潭水庫,2013-11-21,87.71
德基水庫,2013-11-21,97.85
石岡壩,2013-11-21,50.22
霧社水庫,2013-11-21,95.14
日月潭水庫,2013-11-21,100.0
仁義潭水庫,2013-11-21,67.35
白河水庫,2013-11-21,35.02
烏山頭水庫,2013-11-21,75.49
曾文水庫,2013-11-21,67.42
南化水庫,2013-11-21,80.62
阿公店水庫,2013-11-21,76.13
牡丹水庫,2013-11-21,85.96
石門水庫,2013-11-09,95.82
新山水庫,2013-11-09,81.07
翡翠水庫,2013-11-09,92.95
寶山第二水庫,2013-11-09,99.0
永和山水庫,2013-11-09,94.62
鯉魚潭水庫,2013-11-09,92.09
石岡壩,2013-11-09,27.17
霧社水庫,2013-11-09,98.51
日月潭水庫,2013-11-09,100.0
仁義潭水庫,2013-11-09,72.29
白河水庫,2013-11-09,35.02
烏山頭水庫,2013-11-09,78.5
曾文水庫,2013-11-09,74.52
南化水庫,2013-11-09,85.74
牡丹水庫,2013-11-09,84.5
石門水庫,2013-02-17,80.3
新山水庫,2013-02-17,81.65
翡翠水庫,2013-02-17,89.31
寶山第二水庫,2013-02-17,91.69
永和山水庫,2013-02-17,90.32
明德水庫,2013-02-17,93.56
鯉魚潭水庫,2013-02-17,81.16
德基水庫,2013-02-17,90.81
石岡壩,2013-02-17,32.69
霧社水庫,2013-02-17,52.5
日月潭水庫,2013-02-17,90.91
仁義潭水庫,2013-02-17,50.15
白河水庫,2013-02-17,21.42
烏山頭水庫,2013-02-17,87.26
曾文水庫,2013-02-17,33.98
南化水庫,2013-02-17,58.83
阿公店水庫,2013-02-17,67.22
牡丹水庫,2013-02-17,54.82
石門水庫,2013-02-03,93.05
新山水庫,2013-02-03,81.7
翡翠水庫,2013-02-03,88.84
寶山第二水庫,2013-02-03,96.79
永和山水庫,2013-02-03,94.74
明德水庫,2013-02-03,96.02
鯉魚潭水庫,2013-02-03,87.61
德基水庫,2013-02-03,96.08
石岡壩,2013-02-03,29.87
霧社水庫,2013-02-03,79.72
日月潭水庫,2013-02-03,93.46
仁義潭水庫,2013-02-03,57.33
白河水庫,2013-02-03,21.42
烏山頭水庫,2013-02-03,80.91
曾文水庫,2013-02-03,43.37
南化水庫,2013-02-03,64.76
阿公店水庫,2013-02-03,78.66
牡丹水庫,2013-02-03,55.02
石門水庫,2013-02-15,82.06
新山水庫,2013-02-15,81.74
翡翠水庫,2013-02-15,89.5
寶山第二水庫,2013-02-15,92.52
永和山水庫,2013-02-15,91.22
明德水庫,2013-02-15,94.03
鯉魚潭水庫,2013-02-15,82.28
德基水庫,2013-02-15,91.09
石岡壩,2013-02-15,61.91
霧社水庫,2013-02-15,55.32
仁義潭水庫,2013-02-15,51.07
白河水庫,2013-02-15,21.42
烏山頭水庫,2013-02-15,86.47
曾文水庫,2013-02-15,34.55
南化水庫,2013-02-15,59.63
阿公店水庫,2013-02-15,69.49
牡丹水庫,2013-02-15,54.53
石門水庫,2013-02-01,95.28
新山水庫,2013-02-01,81.65
翡翠水庫,2013-02-01,89.29
寶山第二水庫,2013-02-01,97.46
永和山水庫,2013-02-01,95.23
明德水庫,2013-02-01,96.37
鯉魚潭水庫,2013-02-01,88.24
德基水庫,2013-02-01,96.55
石岡壩,2013-02-01,38.79
霧社水庫,2013-02-01,80.0
日月潭水庫,2013-02-01,95.05
仁義潭水庫,2013-02-01,58.37
白河水庫,2013-02-01,21.42
烏山頭水庫,2013-02-01,88.74
曾文水庫,2013-02-01,43.88
南化水庫,2013-02-01,65.62
阿公店水庫,2013-02-01,80.73
牡丹水庫,2013-02-01,54.53
石門水庫,2013-11-23,87.21
新山水庫,2013-11-23,81.62
翡翠水庫,2013-11-23,92.45
寶山第二水庫,2013-11-23,95.65
永和山水庫,2013-11-23,88.72
明德水庫,2013-11-23,72.93
鯉魚潭水庫,2013-11-23,87.36
德基水庫,2013-11-23,97.7
石岡壩,2013-11-23,60.74
霧社水庫,2013-11-23,97.03
日月潭水庫,2013-11-23,100.0
仁義潭水庫,2013-11-23,66.62
白河水庫,2013-11-23,35.02
烏山頭水庫,2013-11-23,77.1
曾文水庫,2013-11-23,65.7
南化水庫,2013-11-23,79.8
牡丹水庫,2013-11-23,85.87
石門水庫,2013-06-05,92.42
新山水庫,2013-06-05,82.22
翡翠水庫,2013-06-05,85.47
寶山第二水庫,2013-06-05,97.12
永和山水庫,2013-06-05,97.19
明德水庫,2013-06-05,92.95
鯉魚潭水庫,2013-06-05,100.0
德基水庫,2013-06-05,79.69
石岡壩,2013-06-05,9.41
霧社水庫,2013-06-05,73.71
日月潭水庫,2013-06-05,96.28
仁義潭水庫,2013-06-05,95.1
白河水庫,2013-06-05,85.81
烏山頭水庫,2013-06-05,54.89
曾文水庫,2013-06-05,51.65
南化水庫,2013-06-05,96.1
阿公店水庫,2013-06-05,6.43
牡丹水庫,2013-06-05,50.71
石門水庫,2013-06-11,90.13
新山水庫,2013-06-11,81.9
翡翠水庫,2013-06-11,85.37
寶山第二水庫,2013-06-11,97.7
永和山水庫,2013-06-11,96.88
明德水庫,2013-06-11,89.11
鯉魚潭水庫,2013-06-11,100.0
德基水庫,2013-06-11,72.73
石岡壩,2013-06-11,26.65
霧社水庫,2013-06-11,45.97
日月潭水庫,2013-06-11,95.91
仁義潭水庫,2013-06-11,93.33
白河水庫,2013-06-11,87.41
烏山頭水庫,2013-06-11,76.02
曾文水庫,2013-06-11,49.55
南化水庫,2013-06-11,92.42
阿公店水庫,2013-06-11,6.51
牡丹水庫,2013-06-11,50.02
石門水庫,2013-08-22,89.17
新山水庫,2013-08-22,63.25
翡翠水庫,2013-08-22,76.53
寶山第二水庫,2013-08-22,81.3
永和山水庫,2013-08-22,93.24
明德水庫,2013-08-22,88.4
鯉魚潭水庫,2013-08-22,100.0
德基水庫,2013-08-22,76.65
石岡壩,2013-08-22,23.92
霧社水庫,2013-08-22,58.63
日月潭水庫,2013-08-22,93.01
仁義潭水庫,2013-08-22,100.0
白河水庫,2013-08-22,97.1
烏山頭水庫,2013-08-22,78.94
曾文水庫,2013-08-22,99.59
南化水庫,2013-08-22,100.0
阿公店水庫,2013-08-22,9.63
牡丹水庫,2013-08-22,75.0
石門水庫,2013-04-07,48.26
新山水庫,2013-04-07,82.34
翡翠水庫,2013-04-07,80.95
寶山第二水庫,2013-04-07,80.85
永和山水庫,2013-04-07,75.92
明德水庫,2013-04-07,76.11
鯉魚潭水庫,2013-04-07,64.26
德基水庫,2013-04-07,67.22
石岡壩,2013-04-07,24.85
霧社水庫,2013-04-07,33.27
日月潭水庫,2013-04-07,89.26
仁義潭水庫,2013-04-07,38.89
白河水庫,2013-04-07,22.43
烏山頭水庫,2013-04-07,46.44
曾文水庫,2013-04-07,19.4
南化水庫,2013-04-07,45.04
阿公店水庫,2013-04-07,44.33
牡丹水庫,2013-04-07,44.07
石門水庫,2013-04-13,55.07
新山水庫,2013-04-13,82.57
翡翠水庫,2013-04-13,85.24
寶山第二水庫,2013-04-13,92.1
永和山水庫,2013-04-13,84.65
明德水庫,2013-04-13,90.4
鯉魚潭水庫,2013-04-13,73.23
德基水庫,2013-04-13,70.42
石岡壩,2013-04-13,60.01
霧社水庫,2013-04-13,46.56
日月潭水庫,2013-04-13,95.89
仁義潭水庫,2013-04-13,38.96
白河水庫,2013-04-13,22.57
烏山頭水庫,2013-04-13,50.3
曾文水庫,2013-04-13,18.11
南化水庫,2013-04-13,51.68
阿公店水庫,2013-04-13,43.83
牡丹水庫,2013-04-13,42.68
石門水庫,2013-04-12,52.71
新山水庫,2013-04-12,82.91
翡翠水庫,2013-04-12,83.88
寶山第二水庫,2013-04-12,90.02
永和山水庫,2013-04-12,83.21
明德水庫,2013-04-12,81.22
鯉魚潭水庫,2013-04-12,72.37
德基水庫,2013-04-12,69.43
石岡壩,2013-04-12,60.64
霧社水庫,2013-04-12,42.65
日月潭水庫,2013-04-12,96.51
仁義潭水庫,2013-04-12,39.11
白河水庫,2013-04-12,22.57
烏山頭水庫,2013-04-12,45.26
曾文水庫,2013-04-12,18.96
南化水庫,2013-04-12,51.19
阿公店水庫,2013-04-12,42.83
牡丹水庫,2013-04-12,42.92
石門水庫,2013-04-06,46.69
新山水庫,2013-04-06,82.39
翡翠水庫,2013-04-06,80.15
寶山第二水庫,2013-04-06,76.69
永和山水庫,2013-04-06,74.35
明德水庫,2013-04-06,71.65
鯉魚潭水庫,2013-04-06,64.41
德基水庫,2013-04-06,63.96
石岡壩,2013-04-06,56.28
霧社水庫,2013-04-06,23.85
日月潭水庫,2013-04-06,88.13
仁義潭水庫,2013-04-06,37.54
白河水庫,2013-04-06,22.43
烏山頭水庫,2013-04-06,46.77
曾文水庫,2013-04-06,19.02
南化水庫,2013-04-06,41.41
阿公店水庫,2013-04-06,44.71
牡丹水庫,2013-04-06,44.07
石門水庫,2013-08-23,86.07
新山水庫,2013-08-23,64.81
翡翠水庫,2013-08-23,78.63
寶山第二水庫,2013-08-23,80.73
永和山水庫,2013-08-23,92.64
明德水庫,2013-08-23,99.41
鯉魚潭水庫,2013-08-23,100.0
德基水庫,2013-08-23,78.44
石岡壩,2013-08-23,24.64
霧社水庫,2013-08-23,64.02
日月潭水庫,2013-08-23,91.06
仁義潭水庫,2013-08-23,100.0
白河水庫,2013-08-23,91.17
烏山頭水庫,2013-08-23,80.68
曾文水庫,2013-08-23,99.51
南化水庫,2013-08-23,100.0
阿公店水庫,2013-08-23,14.05
牡丹水庫,2013-08-23,80.82
石門水庫,2013-06-10,90.48
新山水庫,2013-06-10,82.36
翡翠水庫,2013-06-10,85.21
寶山第二水庫,2013-06-10,97.59
永和山水庫,2013-06-10,96.82
明德水庫,2013-06-10,88.95
鯉魚潭水庫,2013-06-10,100.0
德基水庫,2013-06-10,74.64
石岡壩,2013-06-10,29.87
霧社水庫,2013-06-10,49.55
日月潭水庫,2013-06-10,95.72
仁義潭水庫,2013-06-10,93.07
白河水庫,2013-06-10,87.41
烏山頭水庫,2013-06-10,74.43
曾文水庫,2013-06-10,49.19
南化水庫,2013-06-10,93.07
阿公店水庫,2013-06-10,6.59
牡丹水庫,2013-06-10,50.18
石門水庫,2013-06-04,92.3
新山水庫,2013-06-04,82.68
翡翠水庫,2013-06-04,85.39
寶山第二水庫,2013-06-04,97.46
永和山水庫,2013-06-04,97.31
明德水庫,2013-06-04,92.71
鯉魚潭水庫,2013-06-04,100.0
德基水庫,2013-06-04,78.42
石岡壩,2013-06-04,9.66
霧社水庫,2013-06-04,77.75
日月潭水庫,2013-06-04,96.59
仁義潭水庫,2013-06-04,95.77
白河水庫,2013-06-04,85.81
烏山頭水庫,2013-06-04,51.74
曾文水庫,2013-06-04,52.16
南化水庫,2013-06-04,96.61
阿公店水庫,2013-06-04,6.67
牡丹水庫,2013-06-04,50.68
石門水庫,2013-11-22,87.92
新山水庫,2013-11-22,81.4
翡翠水庫,2013-11-22,92.69
寶山第二水庫,2013-11-22,95.97
永和山水庫,2013-11-22,89.2
明德水庫,2013-11-22,72.93
鯉魚潭水庫,2013-11-22,87.29
德基水庫,2013-11-22,97.85
石岡壩,2013-11-22,57.15
霧社水庫,2013-11-22,96.05
日月潭水庫,2013-11-22,100.0
仁義潭水庫,2013-11-22,66.86
白河水庫,2013-11-22,35.02
烏山頭水庫,2013-11-22,76.35
曾文水庫,2013-11-22,66.57
南化水庫,2013-11-22,80.21
阿公店水庫,2013-11-22,77.24
牡丹水庫,2013-11-22,85.92
石門水庫,2013-02-28,68.29
新山水庫,2013-02-28,82.11
翡翠水庫,2013-02-28,89.47
寶山第二水庫,2013-02-28,84.84
永和山水庫,2013-02-28,84.36
明德水庫,2013-02-28,86.72
鯉魚潭水庫,2013-02-28,75.84
德基水庫,2013-02-28,85.13
